N,k,D,phi_mean,phi_std,main_cost,c1,c_mis,chi_phi,chi_conn,xi,chi_xi,chi_C,J_phi,J_conn,J_xi,J_C,J_mis_phi,J_mis_conn,J_mis_xi,J_mis_C,J_c1_phi,J_c1_conn,J_c1_xi,J_c1_C,Jalpha_phi_0.8,Jalpha_conn_0.8,Jalpha_xi_0.8,Jalpha_C_0.8,Jalpha_phi_1.0,Jalpha_conn_1.0,Jalpha_xi_1.0,Jalpha_C_1.0,Jalpha_phi_1.2,Jalpha_conn_1.2,Jalpha_xi_1.2,Jalpha_C_1.2,phi_mean_std,phi_std_std,main_cost_std,c1_std,c_mis_std,chi_phi_std,chi_conn_std,xi_std,chi_xi_std,chi_C_std,J_phi_std,J_conn_std,J_xi_std,J_C_std,J_mis_phi_std,J_mis_conn_std,J_mis_xi_std,J_mis_C_std,J_c1_phi_std,J_c1_conn_std,J_c1_xi_std,J_c1_C_std,Jalpha_phi_0.8_std,Jalpha_conn_0.8_std,Jalpha_xi_0.8_std,Jalpha_C_0.8_std,Jalpha_phi_1.0_std,Jalpha_conn_1.0_std,Jalpha_xi_1.0_std,Jalpha_C_1.0_std,Jalpha_phi_1.2_std,Jalpha_conn_1.2_std,Jalpha_xi_1.2_std,Jalpha_C_1.2_std
1024,5,0.005,0.8419608771800995,0.03704004059545696,2.0000642836093903,0.001953187776962295,0.013742962968535721,1.4433517456054688,78.08354806900024,3.2587226747151856,35.54484239546028,20.67779731853744,1.5949997234297721,0.04366165074653998,0.0608021971374038,0.09852883230259904,0.01095592778647103,0.0002999876570531911,0.0004177861741520047,0.0006770100458047077,0.0015576169174118869,4.263833080716795e-05,5.93771456419959e-05,9.621956279550687e-05,1.6492400799363687,0.09010961968839894,0.1215727404837578,0.17965672880211694,1.5949997234297721,0.04366165074653998,0.0608021971374038,0.09852883230259904,1.5518023303465587,0.021503125047593434,0.03049089944096182,0.05407315809648183,0.012661313073471219,0.007279928952106748,0.00032180463100858466,3.1426233496932095e-07,1.3864232680686164e-05,0.5564715455502354,54.40122735031411,0.3293102623650621,10.968149033636301,3.0993556681359036,0.6817380074412014,0.03294747036364789,0.017110499634065825,0.013870890753948123,0.00466990419078449,0.0002263929786387032,0.00011759589878669603,9.53101761316482e-05,0.0006657597728917982,3.217526402699989e-05,1.6709472298892408e-05,1.3545791751902464e-05,0.5563583884226057,0.05595838941712323,0.02775548217658611,0.02037078283646727,0.6817380074412014,0.03294747036364789,0.017110499634065825,0.013870890753948123,0.8069645656289379,0.018847856935672997,0.010146511911128862,0.00907360899029796
1024,5,0.02,0.6645828410983086,0.09237534366548061,2.000039428472519,0.0019531635043676943,0.05535311112180352,9.03839111328125,197.81302547454834,3.615290185432298,47.55745437570499,27.838060615065483,0.26813563805020696,0.011319007296873459,0.04287609756375579,0.07293521603659145,0.00741818670336641,0.0003132353373694758,0.0011866107164500296,0.0020185293156751143,0.00026185120903340523,1.1053718063352987e-05,4.187118902710526e-05,7.122579691073384e-05,0.3936925509523211,0.03155713274199204,0.0923223362179752,0.14125949492027523,0.26813563805020696,0.011319007296873459,0.04287609756375579,0.07293521603659145,0.18430420207478826,0.004079518746195623,0.019927811154707334,0.037681773839914764,0.016738243565833606,0.0199664530545456,0.0005058708721915875,4.940145236245971e-07,6.312230509478636e-05,3.562392936834519,66.48627788802855,0.17906226197458663,7.052048366977388,3.5410254471867835,0.1431492992419213,0.004296604432935732,0.006398133293575316,0.009832703336865211,0.003953272016840295,0.00011881897840523668,0.0001768750134560306,0.0002719711420577789,0.00013979423754093877,4.195902766538801e-06,6.248177044507145e-06,9.602249352407433e-06,0.16536638982878912,0.009516809398212808,0.011012565678233756,0.015161721519455792,0.1431492992419213,0.004296604432935732,0.006398133293575316,0.009832703336865211,0.11949699809916912,0.0018677898173100184,0.0035712822477315317,0.006124265436239228
1024,5,0.05,0.4803375080227852,0.10101937502622604,1.9943706691265106,0.001947627606568858,0.13872359693050385,10.625314712524414,198.10082054138184,3.582861930515003,46.37716961898565,24.368589326708726,0.20472507286917976,0.010121012729822057,0.04411348891507376,0.08396945800724678,0.014237569861163804,0.0007039989636753746,0.0030683760806886236,0.005840468224764224,0.00019992682897380836,9.883801493966853e-06,4.307957901862672e-05,8.200142383520194e-05,0.3207226928328717,0.029104317953257505,0.09434378429819049,0.1578733641792289,0.20472507286917976,0.010121012729822057,0.04411348891507376,0.08396945800724678,0.1310671077407899,0.003520315019899182,0.020648328450184144,0.044712173425629706,0.030106418512962127,0.016444798369409274,0.0007813516265386788,7.630386977916785e-07,0.00014052637039522459,3.5485593104577906,15.467253085805496,0.20255817421967554,7.724158630666689,3.952121606047551,0.06047397208261724,0.0007857824757264717,0.00767357303632727,0.015190787731695863,0.00419682342955624,5.4734519027339914e-05,0.0005331882769783309,0.0010541005160229204,5.90566133619309e-05,7.673656989516325e-07,7.493723668288349e-06,1.483475364423424e-05,0.07687687810942549,0.0018104231783600468,0.01309184778932993,0.022602460881914362,0.06047397208261724,0.0007857824757264717,0.00767357303632727,0.015190787731695863,0.04578969184356679,0.00032753412126655104,0.004320783047453054,0.009810409806342015
1024,5,0.0738,0.35068222135305405,0.10171465575695038,1.9664593189954758,0.0019203704287065193,0.2029840275645256,10.643990516662598,118.17895030975342,3.717101584046353,51.8741406818356,23.85871531665604,0.19321450609191887,0.017050583942619657,0.03908194632858956,0.08382001716816527,0.019943759121802226,0.0017601552859634866,0.004034494701053828,0.008652349401443112,0.00018868604110538952,1.665096088146451e-05,3.816596321151324e-05,8.18554855157864e-05,0.3061702767142973,0.04397814292746974,0.08535576371627282,0.1573159369916769,0.19321450609191887,0.017050583942619657,0.03908194632858956,0.08382001716816527,0.12216243059353699,0.006617596902832635,0.017917129262101584,0.044695438283559895,0.025734347734169476,0.011415383961787989,0.0011166378048394288,1.0904666062885047e-06,0.00025468253756810315,2.3910903932018175,18.814426900528634,0.23009196097323914,9.528973628411197,3.0645746929909152,0.045422783381166495,0.002982127304421098,0.007468801056173088,0.012571348045619164,0.004682762761197492,0.0003088056774670771,0.0007727501069305445,0.0012989939109366504,4.4358186895670406e-05,2.9122336957237284e-06,7.293751031419031e-06,1.2276707075799965e-05,0.05699546578381792,0.006102256309709949,0.01297681587261839,0.018562627840307117,0.045422783381166495,0.002982127304421098,0.007468801056173088,0.012571348045619164,0.03484573191646818,0.0014004267807397124,0.004132380049722166,0.008177646127357581
1024,5,0.1,0.27177307941019535,0.0988308573141694,1.9099831581115723,0.0018652179278433323,0.2691919058561325,9.972562313079834,79.73966979980469,3.70718420406518,51.307402878069716,20.240920055542453,0.19413416491176788,0.024215317247365153,0.03801363210046161,0.09598585266003552,0.02735969870946659,0.0034130671267681057,0.005357495055214355,0.013528413004431226,0.00018958414542164832,2.3647770749380032e-05,3.712268759810704e-05,9.373618423831594e-05,0.30634298221401896,0.05795639622507784,0.08306958253066035,0.17434614106270083,0.19413416491176788,0.024215317247365153,0.03801363210046161,0.09598585266003552,0.12309440455855039,0.010122002356903366,0.01740957322808629,0.05287741190231719,0.017398551439528325,0.0060986067012858925,0.0008409033303913703,8.211946585853226e-07,0.0002926603375802163,1.2205835905386664,8.918156586888573,0.1917728241220756,7.977344128962856,2.949248111318137,0.02456988368265751,0.00269960313634318,0.005808748919096962,0.012807541811983401,0.00345000933561572,0.00038217341884143335,0.0008175051593481042,0.0018072573833679446,2.3994027033845226e-05,2.6363311878351366e-06,5.6726063663056266e-06,1.250736505076504e-05,0.030903617645450573,0.005173283024747754,0.010194003964902365,0.018794581723281332,0.02456988368265751,0.00269960313634318,0.005808748919096962,0.012807541811983401,0.018763450118439193,0.0013531967230286973,0.0031792499320296894,0.008383612708373915
1024,5,0.15,0.18342707119882107,0.07100262213498354,1.7660764306783676,0.0017246840143343434,0.38165023922920227,5.134147644042969,38.57062101364136,3.699252401541881,50.697889825784785,14.225252682133938,0.34508215273878245,0.046311140517115296,0.03498774424046814,0.1250654002461374,0.07457359117613335,0.010008002140247739,0.0075608594962897555,0.027026933109855288,0.00033699428978396724,4.5225723161245406e-05,3.416771898483217e-05,0.00012213417992786856,0.47821919097591165,0.09584061801169164,0.07662838559828136,0.21225533114855813,0.34508215273878245,0.046311140517115296,0.03498774424046814,0.1250654002461374,0.2490433934991517,0.022388418320268482,0.015977644806634127,0.07371251359607207,0.01110527878052082,0.0021319864194793026,0.0008508943824381467,8.309515453497527e-07,0.00019716634297902672,0.30628849540824177,4.335792104059361,0.08787859038125936,3.6975928774706435,1.3083280499883243,0.021040265011325783,0.005356520140586282,0.0023981706985693766,0.011374836113667425,0.004568799481283978,0.001159099039479499,0.000517728687105929,0.0024609036323301548,2.0547133800122835e-05,5.230976699791291e-06,2.341963572821657e-06,1.1108238392253345e-05,0.02322985658804488,0.008843688623917151,0.004233526300240144,0.015470622913630036,0.021040265011325783,0.005356520140586282,0.0023981706985693766,0.011374836113667425,0.018289226074732927,0.003116217132645585,0.0013050038132020204,0.008029758431070714
1024,7,0.005,0.9474237859249115,0.020224732696078718,2.000121980905533,0.0019532441219780594,0.01244028564542532,0.4839630126953125,108.3442611694336,3.7203035499013604,51.62665599425554,31.96509299279561,7.9320908129860115,0.023930606518713125,0.03903589139169906,0.06286454820994017,0.04934638036161466,0.00014880733467063337,0.0002428016183816858,0.00039099828830835276,0.007746182434556652,2.3369732928430786e-05,3.812098768720611e-05,6.13911603612697e-05,5.733388014659976,0.05651642611071726,0.08573046706245706,0.12553911806480186,7.9320908129860115,0.023930606518713125,0.03903589139169906,0.06286454820994017,11.196653791756152,0.010274870183585944,0.01777918577838639,0.031485397143090364,0.009501573189181624,0.008723985510656864,0.0006336969253634159,6.188446536752108e-07,1.3793042339998047e-05,0.3915919390026959,47.95463128628481,0.11701080458996496,5.028704400558123,2.3988670419900644,6.824472552251447,0.016152326329449018,0.003462039992322917,0.004465695149537807,0.04249596130085492,0.0001002919043258686,2.162608369969038e-05,2.769079903091517e-05,0.006664523976808054,1.5773756181102557e-05,3.3808984300028487e-06,4.361030419470515e-06,4.0086134756131,0.02939878322920137,0.006141293145369808,0.00717148049518542,6.824472552251447,0.016152326329449018,0.003462039992322917,0.004465695149537807,11.348102847470278,0.008597742800014206,0.0018743904952024607,0.0026699003222113785
1024,7,0.02,0.8445318192243576,0.03885828470811248,1.9998884052038193,0.0019530160207068548,0.04983939928933978,1.6771621704101562,211.60318565368652,3.7741394934028154,54.08260474599404,33.25745731412857,1.6545053583984255,0.014170150099458729,0.03766629938094265,0.0626976655504117,0.041234064280774085,0.0003531101665378733,0.0009386758278594923,0.001562508000335545,0.0016157278890609624,1.3838037206502665e-05,3.678349548920181e-05,6.122818901407393e-05,1.680152788044599,0.03662843172212601,0.08323465348589501,0.12489849736986591,1.6545053583984255,0.014170150099458729,0.03766629938094265,0.0626976655504117,1.6450012356908672,0.005600153578201802,0.017058344726385368,0.03152515882390511,0.018924959421219436,0.01256568580869255,0.0006320692901056775,6.172551661188257e-07,2.5506273823630046e-05,1.1030394591105959,121.48976626917751,0.18105453512392244,7.651433931157465,7.2200656337659535,0.9251409451165301,0.012296709598289924,0.005619136694265178,0.013678878348445547,0.02306725766959254,0.00030640240893658457,0.00013993096174283944,0.00034097118150043596,0.0009034579542153614,1.2008505467080004e-05,5.487438177993338e-06,1.3358279637153854e-05,0.7662194562254788,0.02436324403898826,0.009880918319707912,0.021836240468476927,0.9251409451165301,0.012296709598289924,0.005619136694265178,0.013678878348445547,1.0841294725981983,0.006038288883865702,0.0030702680011634926,0.00823585578711241
1024,7,0.05,0.7447566986083984,0.04549584863707423,1.9943716824054718,0.0019476285960990936,0.12446879222989082,2.1214141845703125,307.0503444671631,3.871980488694792,58.29877794602757,26.55523646805426,0.9673144752147501,0.007494803344562911,0.0346533392195543,0.07581903777397447,0.060370005937168056,0.00046777056029286907,0.0021627599528851065,0.00473197292520471,0.0009446430422019044,7.3191438911747175e-06,3.384115158159599e-05,7.404202907614695e-05,1.1154176914973823,0.022630561452857714,0.0778592038515761,0.1456958744307827,0.9673144752147501,0.007494803344562911,0.0346533392195543,0.07581903777397447,0.8398050539939244,0.0024962593724045215,0.015431327063956482,0.03947115173142727,0.011265928254613464,0.00412255630538051,0.0009948168618665678,9.715008416665702e-07,6.862250019393221e-05,0.3843972138084584,118.5303619352762,0.15653962579193328,7.059244320459901,2.713057694244572,0.1730103198311479,0.003105405271892512,0.0042141511016667325,0.008062819314650686,0.010799152361183952,0.00019387211201202882,0.0002634785025036322,0.0005044168682927313,0.00016895539046010537,3.032622335832531e-06,4.1153819352214185e-06,7.87384698696356e-06,0.1600636312685174,0.007502930517695371,0.007577083161187308,0.012351123761801365,0.1730103198311479,0.003105405271892512,0.0042141511016667325,0.008062819314650686,0.1796813285328048,0.001238769448527224,0.0022513045080186328,0.005055709902894739
1024,7,0.0738,0.6389059126377106,0.06421735184267163,1.9659505039453506,0.0019198735390091315,0.1813896745443344,4.274600982666016,330.34963607788086,3.872312938903054,58.227143959039815,25.48827703850301,0.49495719721404535,0.006073482440634243,0.03404641345416096,0.07794523994838601,0.045663885256432495,0.0005603701242076615,0.0031413007018969035,0.00719153452369096,0.00048335663790434116,5.931135195931878e-06,3.3248450638829066e-05,7.611839838709571e-05,0.6484551761132685,0.01926488697699869,0.0765747039003549,0.1485177761621579,0.49495719721404535,0.006073482440634243,0.03404641345416096,0.07794523994838601,0.3788376453774675,0.0019162586800011072,0.015142555890806196,0.04092468811157775,0.010355938011761759,0.009368341550534358,0.0009624511429479172,9.398936942850754e-07,8.328900806139157e-05,1.2454631479125653,50.76199036012046,0.12632586444842278,5.723979595959105,2.760588943092324,0.1409383172759541,0.0009199978470015697,0.0032992040690701355,0.008622041215383682,0.012986369919707403,8.486748833128396e-05,0.00030427131418034103,0.0007940985515164106,0.00013763507546479893,8.984353974624704e-07,3.221878973701304e-06,8.419962124398127e-06,0.14859637564616143,0.0023390483873913827,0.005950592940792147,0.013127009384914519,0.1409383172759541,0.0009199978470015697,0.0032992040690701355,0.008622041215383682,0.12857553179121933,0.0003476825758487028,0.001756709849255022,0.005439184602659015
1024,7,0.1,0.562033087015152,0.06799026904627681,1.9094230979681015,0.0018646709941094741,0.23943172954022884,4.868709564208984,251.72098541259766,3.954400939252926,61.97032492966781,20.209237818467653,0.45214813237674056,0.007992137936803914,0.031017505019100264,0.0962488299350896,0.056682653374805075,0.0010022385010082075,0.003889475631854258,0.012068540316147458,0.0004415509105241607,7.804822203910072e-06,3.02905322452151e-05,9.399299798348593e-05,0.5962452132588674,0.02378760599817804,0.07066855258706949,0.17468680205215725,0.45214813237674056,0.007992137936803914,0.031017505019100264,0.0962488299350896,0.34478213630014,0.0026914540378738727,0.013617891839817075,0.053069612228679106,0.02241597223907885,0.013598492554416128,0.0006885931521972303,6.724542501926077e-07,0.00020353286978228236,1.9132568556919822,56.59885299430785,0.11405326321470136,5.259604018567089,2.9688355022822153,0.18513803322510677,0.002084608136285366,0.0027772188424276785,0.013909631887319755,0.023163945268563118,0.00026170860922300113,0.00034891048374020617,0.001739814056285944,0.00018079886057139333,2.035750133091178e-06,2.71212777580828e-06,1.3583624889960698e-05,0.1955403216700359,0.004912902302459255,0.005029251940398382,0.020220501160650196,0.18513803322510677,0.002084608136285366,0.0027772188424276785,0.013909631887319755,0.16894306498207112,0.0008501428025481885,0.0014721880729564347,0.009192364740783531
